credit.policy,purpose:educational,purpose:major_purchase,purpose:small_business,purpose:home_improvement,purpose:all_other,purpose:credit_card,purpose:debt_consolidation,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
0,0,0,1,0,0,0,0,0.1304,674.27,11.8494,4.89,697,6149.96,26761,47.1,4,0,0,0
0,0,0,0,1,0,0,0,0.1304,202.28,11.1563,10.77,677,3120,244,8.7,6,0,0,0
0,0,0,0,0,0,0,1,0.1336,541.89,11.0509,16.69,702,4709.96,19516,68,6,0,0,1
0,0,0,0,0,0,0,1,0.1715,857.46,12.3095,12.7,672,3179.96,40099,52.8,6,0,0,0
0,0,0,0,0,0,0,1,0.1114,262.45,10.7144,6.93,722,7169.96,26610,65.4,4,1,0,0
0,0,0,1,0,0,0,0,0.1336,677.36,11.783,15.16,682,7830,134025,67.9,0,0,0,0
0,0,0,0,0,1,0,0,0.1209,266.06,11.3386,9.87,702,3420,1077,15.8,5,0,0,0
0,0,0,0,0,0,0,1,0.1525,869.7,12.2061,9.49,682,4679.96,54003,48.4,5,0,0,1
0,0,0,1,0,0,0,0,0.1367,850.44,11.6082,23.05,702,3989.96,238903,80.5,1,0,0,0
0,0,0,0,0,1,0,0,0.1588,701.96,11.2898,0.98,697,1140,3401,5.8,7,0,0,0
0,0,0,0,0,0,0,1,0.1683,302.33,11.0021,14.68,682,11520,0,0,9,1,0,0
0,0,0,1,0,0,0,0,0.1525,869.7,11.7906,11.74,707,2220.04,20794,57.1,7,0,0,0
0,0,0,0,0,0,0,1,0.1778,901.06,11.2898,12.99,672,5610.04,35251,83.5,6,1,0,0
0,0,0,0,1,0,0,0,0.0938,127.91,11.6952,6.46,727,5101,138492,49.4,1,0,0,0
0,0,0,0,0,0,0,1,0.1304,168.57,10.292,20.38,672,2370.04,4546,56.1,4,0,0,1
0,0,0,0,0,1,0,0,0.1272,268.48,10.5187,14.4,707,2280.04,2479,45.1,6,0,0,0
0,0,0,0,0,0,0,1,0.1304,539.42,11.2118,6.11,697,2430,16917,71.1,5,0,0,0
0,0,0,0,0,0,0,1,0.1178,165.55,9.99862,2.07,702,3720.04,1312,17,4,0,0,0
0,0,0,0,1,0,0,0,0.1209,665.15,12.5776,10.06,712,8310,211463,0,4,0,0,0
0,0,0,1,0,0,0,0,0.143,257.43,10.758,22.85,677,4770.04,29895,54.3,6,0,0,1
0,0,0,0,0,1,0,0,0.1304,337.14,10.8396,12.8,707,4200.04,3359,12.9,5,1,0,0
0,0,0,0,0,0,1,0,0.1493,311.68,10.309,10.72,662,1950.04,11255,73.6,5,0,0,0
0,0,0,0,0,0,1,0,0.1272,268.48,10.779,18.5,677,1830,7368,82.8,4,0,0,1
0,0,0,1,0,0,0,0,0.1336,845,11.9829,7.91,712,3060.04,16716,22.4,5,0,0,0
0,0,0,0,0,0,0,1,0.1178,264.88,10.7364,11.74,702,1980.04,6290,33.1,4,0,0,0
0,0,0,0,0,0,1,0,0.1336,541.89,11.9184,24.55,682,7290,146579,85.4,3,0,0,1
0,0,0,0,0,0,0,1,0.1525,869.7,10.7144,13.73,697,7860.04,18840,54.8,6,0,0,1
0,1,0,0,0,0,0,0,0.1557,559.13,10.6454,6.83,707,10410,8044,30.7,8,0,0,0
0,0,0,0,0,0,0,1,0.143,154.46,10.389,19.5,687,840.042,2967,42.4,2,0,0,1
0,0,0,1,0,0,0,0,0.0938,95.94,11.2252,1.36,727,7650,3484,29,4,0,0,1
0,0,0,0,0,0,1,0,0.1241,334.11,10.5966,9.51,692,6690.04,23534,45.8,4,0,0,0
0,0,0,0,0,0,0,1,0.1083,365.78,12.7657,9.43,717,8640,228727,77.5,4,0,0,1
0,0,0,0,0,0,0,1,0.1462,189.64,10.0858,20.45,672,1350,4609,83.8,4,0,0,0
0,1,0,0,0,0,0,0,0.16,114.27,9.79813,20.2,662,1517.04,1748,83.2,6,0,0,0
0,0,0,0,1,0,0,0,0.143,252.28,11.0821,8.22,667,4650,13081,83.9,5,0,0,0
0,0,0,0,0,0,0,1,0.1284,773.22,11.4928,22.77,712,5280.04,29716,80.5,4,0,0,0
0,0,0,0,0,0,1,0,0.1221,186.57,10.9151,4.36,702,11070,6788,26.7,5,1,1,0
0,0,0,0,0,0,1,0,0.0932,319.47,11.0021,19.58,757,10950,164974,24.6,0,0,0,0
0,0,0,0,0,0,0,1,0.1947,479.66,11.4295,24.4,662,6030.04,58439,70.8,9,0,0,0
0,0,0,0,1,0,0,0,0.1568,350.02,11.2252,8.83,677,1050,9700,36.7,2,0,0,1
0,0,0,0,0,0,1,0,0.1474,538.78,11.1563,24.89,672,6390.04,67901,79.6,2,0,0,1
0,0,0,0,0,0,1,0,0.1189,397.97,11.2898,19.63,722,8910.04,36719,61.5,4,0,0,0
0,0,0,0,0,0,0,1,0.1695,534.41,11.486,5.02,677,780.042,1513,30.9,1,0,0,0
0,0,0,1,0,0,0,0,0.1253,138.89,10.166,22.7,677,8970.04,27535,54.4,1,0,0,1
0,0,0,0,0,1,0,0,0.1284,268.95,10.8198,22.22,697,7440.04,49391,90.3,2,0,0,1
0,0,0,0,0,0,0,1,0.1379,340.76,10.859,21.99,682,3030.04,6641,31.6,4,0,0,1
0,0,0,0,0,0,0,1,0.1474,207.23,10.6454,22.17,702,4590.04,17295,74.5,8,0,0,0
0,0,0,0,0,1,0,0,0.1505,277.53,10.8986,14.91,667,6122.04,26814,57.7,5,5,0,0
0,0,0,0,0,0,0,1,0.16,235.56,10.9402,21.53,727,5951,9007,33.2,9,0,0,0
0,0,0,0,0,0,0,1,0.1189,265.32,11.0021,19.52,702,4891.04,83434,69,3,0,0,0
0,0,0,0,0,0,0,1,0.1505,329.57,10.963,12.31,707,10140,25506,98.9,4,0,0,0
0,0,0,0,0,0,0,1,0.1221,183.24,10.2398,5.53,722,1800,4405,23.4,5,0,0,0
0,0,0,1,0,0,0,0,0.1095,392.57,13.017,8.49,737,5130,224090,40.1,3,0,0,0
0,0,0,0,1,0,0,0,0.1474,103.62,10.1266,14.16,712,6420.04,7162,44.8,8,0,0,0
0,0,0,0,0,0,0,1,0.1347,182.34,10.1066,23.36,692,1470,3039,50.6,5,0,0,0
0,0,0,0,0,0,0,1,0.1347,169.62,10.1265,9.65,687,1860,6608,60.1,4,0,0,0
0,0,0,0,0,0,1,0,0.1505,374.67,11.3386,12.79,697,5370.04,26598,97.1,6,0,0,1
0,0,0,0,0,1,0,0,0.1537,139.39,10.0858,18.35,682,870.042,1272,38.5,0,0,0,0
0,0,0,0,0,1,0,0,0.1695,178.14,10.1659,2.91,667,1290.04,8136,36.5,7,0,0,0
0,0,0,1,0,0,0,0,0.1726,250.49,10.3735,12.26,667,2520,26726,98.3,4,0,0,1
0,0,0,0,0,0,0,1,0.1253,334.67,11.644,15.39,722,11010,141532,97.2,0,0,0,0
0,0,0,0,0,1,0,0,0.1379,511.14,12.6823,9.98,722,9960.04,13739,67.7,7,0,0,0
0,0,0,0,0,0,0,1,0.1474,241.76,10.4801,19.38,672,3810.04,6907,51.9,5,0,0,0
0,0,0,0,0,0,1,0,0.08,282.03,11.5129,23.9,777,6660.04,212878,5.8,2,0,0,0
0,0,0,0,0,0,0,1,0.1347,169.62,9.39266,9.9,697,1110,2905,25.5,4,0,0,1
0,0,0,0,0,1,0,0,0.1663,532.05,11.644,21.95,672,5250.04,107611,89.1,6,0,0,1
0,0,0,0,0,0,1,0,0.167,426.02,11.2645,9.62,672,3849.96,7672,78.3,7,0,0,0
0,0,0,0,1,0,0,0,0.1189,497.46,11.4076,17.11,712,8040,96473,48.1,1,0,0,0
0,0,0,0,0,0,0,1,0.1316,337.71,11.1563,19.7,692,4110.04,27200,69.2,4,0,0,1
0,0,0,0,0,0,1,0,0.1316,189.12,10.4913,22.6,712,5393.04,40553,82,1,0,0,1
0,0,0,0,0,0,0,1,0.1505,520.37,10.5966,12.42,677,3006.04,8193,33.6,5,0,0,0
0,0,1,0,0,0,0,0,0.1253,267.73,10.8198,21.29,697,3060.04,34938,59.6,4,1,0,0
0,0,0,0,0,1,0,0,0.16,175.79,10.6689,13.12,682,810.042,2754,34.4,2,0,0,0
0,0,0,0,0,0,0,1,0.1284,336.18,10.8464,21.64,712,3000.04,10227,92.1,4,0,0,1
0,1,0,0,0,0,0,0,0.1505,173.46,10.7144,9.52,697,1057,4840,35.6,2,0,0,0
0,0,0,0,0,0,0,1,0.1474,518.06,11.258,22.42,687,9600.04,2009,19.9,5,0,0,0
0,0,0,1,0,0,0,0,0.1189,497.46,10.6965,17.65,727,3150.04,5665,26.6,4,0,0,1
0,0,0,0,0,0,1,0,0.1284,294.16,11.5617,18.01,682,3210,112549,82.7,0,0,0,0
0,0,0,0,0,0,0,1,0.1347,407.08,11.4617,17.36,702,3210,30250,35.9,4,1,0,0
0,0,0,0,0,0,0,1,0.1442,412.6,10.8097,13.79,717,5010.04,2976,96,4,0,0,0
0,0,0,1,0,0,0,0,0.1126,123.24,11.2252,11.6,712,5550,10673,21.4,4,0,0,0
0,0,0,0,0,1,0,0,0.1568,210.01,11.3504,7.85,677,1380.04,3735,66.7,6,0,0,0
0,0,0,1,0,0,0,0,0.1379,511.14,11.2252,14.64,712,3780.04,1914,32.4,7,0,0,0
0,0,0,1,0,0,0,0,0.16,84.38,11.1563,0.93,702,721,2024,14.6,1,0,0,0
0,0,0,1,0,0,0,0,0.1189,397.97,11.3504,7.31,722,4380,29669,56.8,5,0,0,1
0,0,0,0,0,0,0,1,0.1189,497.46,11.2252,19.17,717,5940.04,125642,82.2,0,1,0,1
0,0,0,0,0,0,0,1,0.1158,495.21,11.6952,14.65,732,9990.04,182274,48.9,0,1,0,0
0,0,0,0,0,0,0,1,0.1347,101.77,11.0021,17.68,692,4860.04,198,3.1,4,2,0,0
0,0,0,0,0,0,1,0,0.1853,546.27,11.9829,11.27,677,5438,15814,83.2,6,0,0,0
0,1,0,0,0,0,0,0,0.1821,507.62,11.2709,16.45,662,4531.04,95801,82.8,7,0,0,1
0,0,0,0,0,0,0,1,0.1947,295.18,10.769,18.18,667,7920.04,11537,98.6,5,0,1,1
0,0,0,0,1,0,0,0,0.16,168.76,11.0021,13.8,667,3600,9761,54.2,6,0,1,1
0,0,0,0,0,0,0,1,0.1568,336.02,10.309,10.12,672,1920.04,9611,40.6,5,0,0,1
0,0,0,0,0,0,0,1,0.1474,345.37,11.0021,7.6,682,5940.04,32153,63.3,5,2,0,0
0,0,0,0,1,0,0,0,0.1821,362.59,10.915,13.46,687,2610,3802,9,9,0,0,0
0,0,0,0,0,0,1,0,0.1284,336.18,11.5425,2.9,722,2250,10338,23.3,5,0,0,0
0,0,0,0,0,1,0,0,0.1442,275.07,11.0627,5.65,707,2400.04,3606,43.4,6,0,0,0
0,0,0,0,0,0,0,1,0.2011,260.53,10.309,10.44,667,540.042,6402,80,4,0,1,1
0,0,0,0,0,1,0,0,0.0963,385.14,11.2898,7.41,767,11764,199390,23.2,1,0,0,0
0,0,0,1,0,0,0,0,0.1695,890.68,12.2061,4.33,762,13170,12352,17.1,9,0,0,0
0,0,0,0,0,1,0,0,0.1379,204.46,11.5852,12.02,682,4350,48818,72.1,4,1,0,0
0,0,0,0,0,0,0,1,0.1347,508.84,11.2645,6.71,717,3720,20490,86.1,4,0,0,0
0,0,0,0,0,0,0,1,0.1411,342.29,11.2898,9.34,692,4860.04,30585,79.6,4,0,0,0
0,0,0,0,0,0,0,1,0.1758,539.13,10.6573,9.91,677,931.042,18208,51,3,0,0,0
0,0,0,0,0,1,0,0,0.1758,345.05,10.9682,23.11,677,3540.04,4656,27.1,8,0,0,0
0,0,0,0,0,0,1,0,0.1916,551.05,11.5129,2.96,717,7770,5212,13.2,10,1,0,1
0,0,0,1,0,0,0,0,0.1316,270.17,10.779,4.42,707,5130,5684,83.6,5,0,1,1
0,0,0,0,0,1,0,0,0.1411,171.15,10.1268,5.62,682,2250,4974,24.6,5,0,0,0
0,1,0,0,0,0,0,0,0.1663,532.05,10.7277,4.45,677,7410.04,14625,54.2,6,0,0,1
0,0,0,0,1,0,0,0,0.0932,127.79,11.5129,10.78,737,2310.04,116648,15.6,1,0,0,0
0,0,0,0,0,1,0,0,0.1568,315.02,10.2036,8.53,682,1567,8052,57.1,5,0,0,0
0,0,0,0,0,1,0,0,0.1537,174.24,10.9595,18.99,677,1590.04,8310,52.3,5,0,0,0
0,0,0,0,0,0,0,1,0.1221,333.15,11.6262,7.02,732,4830,12279,36.4,5,0,0,0
0,0,0,0,0,0,1,0,0.1411,483.49,11.1563,19.05,692,3960.04,34491,44.8,4,0,0,0
0,0,0,1,0,0,0,0,0.1505,693.83,11.0461,6.68,717,2283,7657,21.2,7,0,0,0
0,0,0,0,0,0,0,1,0.1884,109.74,10.309,23.36,662,1590.04,2994,99.8,5,0,0,1
0,0,0,0,0,1,0,0,0.1347,54.28,12.6115,6.72,677,7680,27197,46.6,4,1,0,0
0,0,0,0,0,1,0,0,0.1411,171.15,10.6454,13.71,692,4650.04,1064,11.1,5,1,1,0
0,0,0,0,0,0,0,1,0.1411,143.77,11.0831,14.24,682,6930,17126,81.6,5,0,0,0
0,0,0,0,0,1,0,0,0.1189,72.97,10.309,17,717,2042.04,1243,12.9,4,1,0,0
0,0,0,0,0,1,0,0,0.1726,178.93,10.0941,3.27,697,690.042,2526,32.4,2,0,0,0
0,0,0,0,0,1,0,0,0.16,105.48,9.99862,13.2,677,1170,1270,70.6,4,0,0,0
0,0,0,0,0,1,0,0,0.1253,281.12,10.8198,9.53,717,3870.04,53243,71.8,4,0,0,0
0,1,0,0,0,0,0,0,0.1884,182.89,11.3851,4.57,687,630.042,1897,29.2,1,0,0,0
0,0,0,0,0,0,0,1,0.1379,170.38,10.1266,22.18,692,4320.04,5040,45.2,5,0,1,0
0,0,0,0,0,1,0,0,0.1411,684.58,11.5403,4.34,727,3750,92549,51.6,6,0,0,0
0,0,0,0,1,0,0,0,0.1461,206.86,10.9151,18.98,717,5254,2725,38.9,7,0,1,0
0,0,0,0,0,1,0,0,0.1474,103.62,9.85219,2.21,702,815.958,915,20.3,0,0,0,0
0,0,0,0,0,1,0,0,0.1663,88.68,10.4839,1.51,707,690.042,946,15.8,0,0,0,1
0,0,0,0,1,0,0,0,0.1695,342.02,11.2119,15.24,667,3901.04,3491,64.6,7,0,2,0
0,0,0,0,0,1,0,0,0.1537,69.7,9.9988,3.22,702,1050.04,2503,27.5,0,0,0,0
0,0,0,0,0,1,0,0,0.1474,66.49,9.2873,20.33,687,930.042,1909,14,2,0,0,0
0,0,0,0,0,0,0,1,0.1568,700.04,11.8776,12.61,737,5310.04,116893,62.4,8,0,0,0
0,0,0,0,0,0,0,1,0.1947,332.07,10.4857,12.27,662,3450.04,434,72.3,7,0,0,0
0,0,0,0,0,0,0,1,0.1442,343.83,10.8198,22.22,702,5070.04,5558,23.9,4,0,1,1
0,0,0,0,0,0,0,1,0.1411,136.92,10.8199,9.96,677,3330,10046,77.3,4,0,0,0
0,0,1,0,0,0,0,0,0.1663,99.32,9.61581,16.48,667,1020.04,6399,50,1,0,0,0
0,0,0,0,0,1,0,0,0.1695,213.77,10.4631,4.8,692,840,6030,27.9,5,0,0,0
0,0,0,0,0,1,0,0,0.1568,210.01,10.8198,5.64,742,4350,9400,25.8,9,0,0,0
0,0,0,0,0,0,0,1,0.1442,375.63,10.6454,19.29,692,1500,2216,11.5,4,0,0,0
0,0,0,1,0,0,0,0,0.1442,240.68,11.5129,3.18,732,4830,15222,44.5,6,0,0,0
0,0,0,0,1,0,0,0,0.0963,513.51,13.017,9.66,777,6780.04,255805,20.5,2,0,0,0
0,0,1,0,0,0,0,0,0.1411,71.89,9.9988,0,727,870,312,4.2,3,0,0,0
0,0,0,0,0,0,0,1,0.1505,312.23,10.434,16.45,682,2640,11614,66,6,0,0,0
0,1,0,0,0,0,0,0,0.1284,504.27,10.5966,22.71,717,7140,60267,60.6,0,0,0,0
0,0,0,0,0,0,1,0,0.179,216.6,10.8198,6.6,677,900,3433,79.8,1,0,0,0
0,0,1,0,0,0,0,0,0.1695,267.21,10.5965,21.57,672,1079.96,3132,78.3,2,0,0,0
0,0,0,0,0,0,1,0,0.1379,302.42,11.3794,24.99,692,2640.96,122464,87.7,1,0,0,0
0,0,0,0,0,1,0,0,0.1568,210.01,11.4076,8.28,667,3719.96,13841,44.9,5,1,0,0
0,0,1,0,0,0,0,0,0.1347,118.73,9.61581,17.28,727,930,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0.1632,335.48,11.0822,9.43,712,1919.96,7081,39.1,8,0,0,0
0,0,0,0,0,0,0,1,0.1663,287.31,10.915,22.71,667,6071,16194,84.8,5,0,0,1
0,0,0,0,0,0,1,0,0.1221,239.87,10.2751,15.77,722,5370,15557,24.5,4,0,0,0
0,0,0,1,0,0,0,0,0.1347,376.55,10.9682,21.27,737,8069.96,37589,72,7,0,0,1
0,0,0,0,0,1,0,0,0.1663,336.97,11.1273,9.25,682,839.958,3050,24.2,3,0,0,0
0,0,1,0,0,0,0,0,0.16,175.79,11.5129,22.22,672,4769.96,37335,55.7,6,0,0,0
0,0,0,0,0,0,0,1,0.1505,291.41,11.2252,7.12,687,2010,7,0.2,5,0,0,0
0,0,0,0,0,0,1,0,0.1411,82.15,10.859,11.28,677,1559.96,7718,65.4,4,0,0,0
0,0,0,0,0,0,1,0,0.1537,522.7,11.3504,4.04,702,9180.96,12415,47.6,7,0,0,0
0,1,0,0,0,0,0,0,0.1663,177.35,9.85219,17.68,662,2639.96,679,18.9,6,0,0,1
0,0,1,0,0,0,0,0,0.2011,91.19,9.30565,3.16,667,570,242,9.7,6,0,0,0
0,0,0,0,0,1,0,0,0.1726,35.79,9.90349,3,682,570,1131,49.2,0,0,0,0
0,0,0,0,0,1,0,0,0.1758,170.73,9.61581,11.68,707,1650,0,0,9,0,0,0
0,0,0,0,0,0,0,1,0.179,541.5,11.4616,0.8,687,779.958,3118,52,3,0,0,0
0,0,0,0,0,1,0,0,0.1568,280.02,11.3964,12.08,677,7170,22187,45.5,6,0,0,0
0,0,0,0,0,0,0,1,0.1442,85.96,9.85219,24,672,2520,5475,48.8,4,0,0,0
0,0,0,0,0,0,0,1,0.179,541.5,11.1419,17.17,702,5129.96,608,5.7,8,0,0,1
0,0,0,0,0,0,0,1,0.1411,171.15,10.0312,22.76,717,1080,362,8.4,2,0,0,1
0,0,0,0,0,1,0,0,0.1221,799.56,12.2061,17.97,722,6720,351453,95.1,0,0,0,1
0,0,0,0,1,0,0,0,0.1284,201.71,11.3504,12.16,707,3600,24364,63.8,4,0,0,0
0,0,0,0,0,0,0,1,0.1505,503.03,10.0769,5.75,697,2820,3695,46.2,6,0,1,1
0,0,0,0,0,1,0,0,0.1568,350.02,11.8776,1.26,692,4956,11105,43.5,7,2,0,0
0,0,0,0,0,1,0,0,0.1379,340.76,11.1345,13.82,707,14550,56903,54.2,5,1,0,0
0,0,0,0,0,0,0,1,0.1347,576.69,10.9628,22.32,717,3359.96,4583,73.9,5,0,0,0
0,0,0,1,0,0,0,0,0.2011,65.14,9.90349,2.4,667,540,806,17.1,5,0,0,0
0,0,0,0,0,1,0,0,0.1411,85.58,10.2577,7.37,732,779.958,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0.1474,207.23,10.2647,1.34,707,902,1185,19.4,1,0,0,0
0,1,0,0,0,0,0,0,0.1947,184.49,9.21034,0,682,541,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0.1726,53.68,9.58658,5.27,687,2309.96,2308,69.9,8,0,0,0
0,0,0,1,0,0,0,0,0.1253,240.96,10.8198,0.6,717,5010,1306,14.4,5,0,0,0
0,0,0,1,0,0,0,0,0.1916,293.9,10.577,13.19,677,869.958,634,42.3,3,0,0,1
0,0,0,0,0,1,0,0,0.1632,670.96,10.636,17.16,692,1680,10022,24.7,6,0,0,0
0,0,0,1,0,0,0,0,0.1284,504.27,11.4076,4.29,727,6000,19601,56.2,4,0,0,0
0,0,0,1,0,0,0,0,0.1726,715.69,11.3504,17.08,727,5249.96,28268,53.9,9,0,0,1
0,0,0,0,0,1,0,0,0.16,87.9,8.673,5.13,672,930,727,72.7,3,0,0,0
0,0,0,0,0,0,0,1,0.1821,184.02,10.0858,6.85,672,809.958,5204,86.7,0,0,0,0
0,0,0,0,0,1,0,0,0.1537,348.47,11.142,11.01,687,5370,10631,35.3,6,0,0,0
0,0,0,0,1,0,0,0,0.1505,520.37,10.6689,11.58,687,2850,4490,43.6,4,0,0,1
0,0,0,1,0,0,0,0,0.1379,425.95,11.1563,16.73,697,8549.96,74042,41.9,1,2,0,0
0,0,1,0,0,0,0,0,0.1758,898.55,10.9151,3.56,697,1109.96,5341,24,5,0,0,1
0,0,0,0,0,1,0,0,0.16,116.02,10.7579,0.89,662,2669.96,113,8.7,4,2,0,0
0,0,0,0,1,0,0,0,0.1632,352.26,11.5712,2.9,707,4799.96,726,1,8,0,0,0
0,0,1,0,0,0,0,0,0.16,175.79,9.95228,14,682,869.958,6348,52,2,0,0,0
0,0,0,0,0,0,1,0,0.1568,42.01,10.5966,20.58,662,1440,1498,78.8,4,0,0,0
0,0,0,0,0,0,0,1,0.1347,118.73,10.1464,24.24,692,2249.96,2146,13.1,4,0,0,0
0,0,0,0,0,1,0,0,0.08,338.43,11.5521,16.13,792,8370,186072,17.9,0,0,0,0
0,0,0,0,0,0,0,1,0.1695,178.14,10.8198,20.86,667,4829.96,8652,80.1,7,1,1,0
0,0,0,0,0,0,0,1,0.1663,514.32,11.3598,23.01,667,7140,22720,86.1,4,1,0,1
0,0,0,1,0,0,0,0,0.1537,871.16,12.0377,0.61,707,7230,4066,46.3,4,0,1,0
0,0,0,0,0,0,0,1,0.1474,552.59,11.3986,3.63,732,5549.96,15306,51.2,7,0,0,0
0,0,0,0,0,1,0,0,0.1474,48.36,10.2036,3.42,682,2880,124,41.3,5,0,0,1
0,0,0,0,0,0,0,1,0.1758,790.73,12.2643,20.46,667,5249.96,40604,65,4,0,0,1
0,0,0,0,0,1,0,0,0.0768,262.01,11.8494,14.2,712,5640,164861,35.2,0,0,0,0
0,0,0,0,0,1,0,0,0.0768,374.29,11.2252,20.74,727,3090,94064,57.6,0,0,0,0
0,0,0,0,0,0,0,1,0.1284,251.3,9.95228,16.17,702,2760,27216,58.5,0,0,0,0
0,0,0,0,0,0,0,1,0.1442,412.6,11.2252,15.31,692,5742,13084,89,4,0,1,0
0,0,0,0,0,1,0,0,0.1474,34.54,11.0349,1.49,702,1080,1914,44.5,0,0,0,1
0,0,0,0,0,0,0,1,0.1442,515.74,11.7754,12.82,697,4139.96,20761,71.1,5,0,0,0
0,0,0,1,0,0,0,0,0.2011,735.06,13.3047,14.39,672,7620,952013,99,6,0,0,0
0,0,0,1,0,0,0,0,0.1505,329.57,11.6952,7.3,672,3150,3951,16.5,4,0,0,0
0,0,0,0,1,0,0,0,0.1632,127.13,9.79813,1.13,702,690,707,17.7,0,0,0,0
0,0,0,0,0,1,0,0,0.0737,279.41,10.7144,15.95,737,5071,4964,47.7,4,0,0,0
0,0,0,0,0,1,0,0,0.1474,518.06,11.2252,15.49,677,2430,7151,45,4,0,0,0
0,0,0,0,0,0,1,0,0.1347,339.23,11.2898,14.2,692,4560,126402,68.9,2,0,0,0
0,1,0,0,0,0,0,0,0.1284,168.09,10.8198,8.66,737,4169.96,0,0,6,0,0,1
0,0,0,0,0,1,0,0,0.2011,130.27,10.8198,15.65,672,600,390,26,4,0,0,1
0,0,0,1,0,0,0,0,0.1663,115.28,8.9872,6.3,707,660,0,0,2,0,0,0
0,0,0,0,0,1,0,0,0.1695,249.39,10.5965,11.22,682,1080,6246,29.4,6,0,0,0
0,0,0,0,0,0,0,1,0.1474,259.03,9.90349,15.54,692,1320,3642,30.3,5,0,0,0
0,0,0,0,0,1,0,0,0.1316,185.74,9.95228,19.2,677,10898,9369,76.2,4,0,0,0
0,0,0,1,0,0,0,0,0.1979,370.57,11.905,11.58,662,722,3823,26.3,2,0,0,0
0,0,0,0,1,0,0,0,0.1474,435.17,11.1563,18.77,687,2130,2680,11.8,5,0,0,0
0,1,0,0,0,0,0,0,0.0963,224.66,10.1266,21.36,732,7409.96,11786,60.4,4,0,0,0
0,1,0,0,0,0,0,0,0.16,70.32,10.1266,18.72,687,3660,3811,15.6,8,0,0,0
0,0,0,0,0,1,0,0,0.1379,204.46,10.5966,0.3,722,1036,1472,6.1,1,0,0,0
0,0,1,0,0,0,0,0,0.1505,180.4,10.1265,5.95,692,2279.96,225,5,4,0,0,0
0,0,0,0,1,0,0,0,0.1316,149.44,11.2645,15.83,697,3359.96,38558,64.7,4,0,0,0
0,0,0,0,0,0,0,1,0.0963,208.62,10.8277,14.81,737,3840,3633,9.1,4,0,0,0
0,0,0,0,0,0,0,1,0.1853,233.08,9.80918,0.99,667,1050,6758,90.1,0,0,0,0
0,1,0,0,0,0,0,0,0.2011,186.09,10.9682,11.01,677,1559.96,0,0,8,0,0,0
0,0,0,0,0,0,0,1,0.1347,271.39,11.2516,7.84,697,3990,6700,45,4,0,0,0
0,0,0,0,0,0,0,1,0.1663,212.82,11.3794,9.17,662,4529.96,6155,35.1,4,0,0,0
0,0,0,0,0,0,0,1,0.1758,74.58,9.90349,18.36,677,665,661,44.1,4,0,0,1
0,0,0,0,1,0,0,0,0.1474,863.42,11.6952,24.18,697,3900,311616,80.2,3,0,0,0
0,0,0,1,0,0,0,0,0.1505,131.83,10.5506,12.19,712,1589.96,639,6.8,5,0,0,0
0,0,0,0,1,0,0,0,0.1095,147.22,11.0666,7.52,732,3600,1596,22.2,4,0,0,1
0,0,0,0,0,0,0,1,0.1284,336.18,10.8396,20,702,2760,10639,54.6,5,0,0,0
0,0,0,0,0,1,0,0,0.0768,405.48,10.7363,23.64,712,3240,58996,55.7,3,0,0,1
0,0,0,0,0,0,0,1,0.1411,246.45,10.4341,19.91,702,1800,4009,27.3,7,0,0,0
0,0,0,0,0,1,0,0,0.1442,859.57,12.5425,5.58,737,7890,290291,82.9,1,0,0,0
0,0,0,0,0,0,0,1,0.1316,185.74,10.5965,20.79,687,1619.96,42411,67.7,2,0,0,0
0,0,0,0,0,1,0,0,0.1126,164.32,11.2118,17.94,717,4290,260,7.6,4,0,1,0
0,0,0,0,0,0,1,0,0.1284,141.2,10.7364,18.37,702,1889.96,2215,41.8,5,0,0,0
0,0,0,0,0,1,0,0,0.1158,184.88,11.1982,3.4,712,4079.96,5266,9,4,0,0,0
0,1,0,0,0,0,0,0,0.1221,266.52,11.3126,6.03,712,6780,11754,41,5,0,1,0
0,0,0,0,0,1,0,0,0.1347,288.35,10.2146,20,687,1740,8537,30.7,5,0,0,0
0,1,0,0,0,0,0,0,0.1316,135.09,9.85219,24.25,682,1680,15360,56.5,4,0,0,1
0,0,0,0,0,0,1,0,0.1347,220.5,10.134,19.44,722,5999.96,25283,99.1,0,0,0,0
0,0,0,0,0,0,1,0,0.1565,160.07,11.1563,14.31,682,4339,82586,43.6,2,0,0,0
0,0,0,0,0,1,0,0,0.1884,146.31,10.8651,17.16,682,3449.96,1682,39.1,10,0,0,0
0,0,0,0,0,0,0,1,0.1442,330.08,11.0821,17.34,687,6029.96,10754,32.6,5,0,0,1
0,0,0,0,0,0,0,1,0.0932,223.63,10.9595,22.04,737,11820,125743,32.9,0,0,0,0
0,0,0,0,0,1,0,0,0.16,210.95,10.4597,15.62,662,2580,829,69.1,4,0,0,1
0,0,0,0,0,1,0,0,0.1316,168.86,10.6846,14.15,677,5370,43075,70.7,1,0,0,1
0,0,0,0,0,1,0,0,0.1316,135.09,10.4913,3.67,677,3870,1048,49.9,4,0,0,0
